image_id,image_path,source_dataset,source_file,source_url,label,label_type,severity_label,notes
psoriasis_062,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_062_12_8.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/12_8.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_063,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_063_12_9.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/12_9.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_064,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_064_13_0.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_0.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_065,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_065_13_1.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_1.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_066,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_066_13_10.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_10.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_067,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_067_13_12.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_12.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_068,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_068_13_13.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_13.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_069,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_069_13_14.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_14.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_070,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_070_13_15.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_15.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_071,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_071_13_18.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_18.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_072,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_072_13_19.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_19.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_073,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_073_13_20.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_20.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_074,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_074_13_21.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_21.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_075,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_075_13_22.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_22.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_076,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_076_13_25.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_25.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_077,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_077_13_28.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_28.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_078,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_078_13_30.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_30.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_079,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_079_13_31.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_31.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_080,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_080_13_5.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_5.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_081,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_081_13_6.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_6.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_082,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_082_13_7.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_7.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_083,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_083_13_8.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_8.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_084,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_084_14_0.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/14_0.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_085,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_085_14_17.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/14_17.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_086,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_086_14_18.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/14_18.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_087,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_087_14_20.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/14_20.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_088,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_088_14_21.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/14_21.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_089,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_089_14_27.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/14_27.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_090,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_090_14_4.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/14_4.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_091,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_091_14_8.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/14_8.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_092,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_092_14_9.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/14_9.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_093,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_093_15_1.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/15_1.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_094,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_094_15_10.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/15_10.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_095,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_095_15_11.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/15_11.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_096,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_096_15_13.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/15_13.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_097,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_097_15_14.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/15_14.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_098,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_098_15_17.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/15_17.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_099,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_099_15_19.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/15_19.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
psoriasis_100,C:\Users\biso8\20260503_final_project\psoriasis_image_modal\images\psoriasis_100_15_20.jpg,ismailpromus/skin-diseases-image-dataset,IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/15_20.jpg,https://www.kaggle.com/datasets/ismailpromus/skin-diseases-image-dataset,psoriasis_lichen_planus_related,disease_category,unknown,"Kaggle Skin Diseases Dataset class 7: Psoriasis pictures, Lichen Planus and related diseases"
